Time,L_PWM,R_PWM,L_Force_kg,R_Force_kg,L_Hip_Joint,L_Hip_Vert,L_Knee,L_Ankle,R_Hip_Joint,R_Hip_Vert,R_Knee,R_Ankle
1.83,0.0,1.2000000000000002,0.0,87.30000000000001,19.400000000000002,-12.0,33.4,-9.0,1.8,4.6000000000000005,16.05097722314195,15.200000000000001
1.84,0.0,3.4000000000000004,3.7,76.9,18.900000000000002,-13.600000000000001,39.2,-9.0,1.8,8.435624404169163,14.0,16.400000000000002
1.85,0.4,0.0,0.0,73.9,18.400000000000002,-12.700000000000001,42.800000000000004,-6.4,3.5,5.5,17.8,14.100000000000001
1.86,0.0,0.0,0.0,69.3,18.619413165397624,-14.200000000000001,42.7,-3.1,5.800000000000001,5.646060081001252,13.4,14.121303927525865
1.87,1.2000000000000002,0.0,0.0,67.5,16.6,-13.8,45.6,-4.262910820953219,4.800000000000001,4.418840933645571,13.100000000000001,10.5
1.8800000000000001,1.0,2.2,1.1,65.4,15.600000000000001,-13.617002510470973,51.1,-5.5,2.9585664194046974,6.1000000000000005,12.3,10.0
1.8900000000000001,0.0,0.0,0.0,61.1,12.8,-14.700000000000001,53.1,-2.34958728453254,6.1000000000000005,4.9,11.22802065722012,10.877733991793894
1.9000000000000001,0.0,0.4,0.1,60.7,11.9,-15.05378140905082,55.0,-3.2,7.844686739749597,4.3,10.5,7.5
1.9100000000000001,0.0,0.0,0.0,59.800000000000004,13.9,-12.9,58.7,-0.4,8.0,4.186436829410008,11.200000000000001,7.6000000000000005
1.92,0.0,0.0,0.0,59.400000000000006,9.700000000000001,-13.600000000000001,60.900000000000006,-0.30000000000000004,11.200000000000001,4.2,12.3,7.9
1.93,0.8,1.8,0.0,60.6,11.351612464637222,-17.1,61.292744192085664,-4.0,10.3,6.800000000000001,10.9,5.8500611635155595
1.94,1.0,0.0,1.3,59.7,8.0,-15.100000000000001,62.900000000000006,-0.9,13.600000000000001,4.543860031579473,11.4,6.236537561210211
1.95,0.0,3.8000000000000003,0.0,53.900000000000006,7.1000000000000005,-15.200000000000001,63.7,2.3000000000000003,12.8,7.7,7.9,6.0
1.96,0.6000000000000001,1.6,1.0,59.1,7.300000000000001,-14.9,64.81266436833117,2.1,15.379172388718036,4.5,8.700000000000001,4.800000000000001
1.97,0.6000000000000001,1.0,2.4000000000000004,57.5,6.4,-13.0,66.2,1.4521024807219602,17.2,4.800000000000001,7.7,5.2
1.98,0.0,1.2000000000000002,0.7000000000000001,56.800000000000004,3.6,-13.8,64.2,2.8000000000000003,16.7,3.516280308637574,6.7,3.8000000000000003
1.99,0.0,0.0,0.0,57.0,2.2,-15.3,64.42275933433048,2.1,17.5,4.4,7.2,-0.1
2.0,0.6000000000000001,1.2000000000000002,0.0,60.400000000000006,1.5,-13.8,63.900000000000006,5.1000000000000005,18.900000000000002,3.9000000000000004,4.3,0.6322424384579809
2.0100000000000002,0.0,0.0,2.1,61.400000000000006,1.0,-12.5,63.300000000000004,8.6,20.0,4.4,4.1000000000000005,0.36231918880428304
2.02,1.4000000000000001,1.8,0.0,61.300000000000004,0.6000000000000001,-13.100000000000001,62.300000000000004,7.7,22.400000000000002,2.3000000000000003,5.0,0.7000000000000001
2.0300000000000002,0.2,0.0,0.7000000000000001,58.400000000000006,-1.4000000000000001,-13.3,62.7,10.200000000000001,23.6,3.234433354919934,1.7000000000000002,-0.2
2.04,2.6,0.0,1.8,62.300000000000004,-1.6127342870105854,-11.700000000000001,58.900000000000006,9.4,25.900000000000002,5.2,3.7319882131259448,-1.2000000000000002
2.05,1.4000000000000001,0.0,0.0,60.300000000000004,-1.2000000000000002,-9.8,56.6,10.4,25.3,4.3,3.1,-2.0
2.06,0.0,0.0,0.0,61.900000000000006,-3.6,-10.759851414889926,52.900000000000006,12.396587130869637,23.6,0.026585230403700935,1.3,-2.5125894865043694
2.07,0.0,1.6,0.0,62.5,-4.4,-9.4,49.1,11.200000000000001,26.900000000000002,2.4000000000000004,2.4000000000000004,-6.0
2.08,1.2000000000000002,0.0,0.8,64.3,-7.4,-11.222961676468936,46.5,11.4,27.6,-0.5,-0.8534489175432067,-5.800000000000001
2.09,0.6000000000000001,0.0,0.8,69.60000000000001,-9.4,-10.0,42.91793166653136,13.600000000000001,29.37264646916774,-0.41208606842274076,-0.6000000000000001,-5.5
2.1,1.4000000000000001,1.2000000000000002,0.0,76.0,-6.4,-9.600000000000001,40.5,14.9,28.700000000000003,-0.9,0.2,-8.4
2.11,6.2,2.0,0.0,79.7,-7.514829018204119,-8.9,34.2,13.4,27.200000000000003,1.5,1.8,-8.483866069161142
2.12,1.8,2.2,0.9,87.4,-8.5,-8.0,32.9,13.9,28.862913640406635,-1.9000000000000001,0.30000000000000004,-9.3
2.13,1.2000000000000002,0.0,0.2,92.4,-8.0,-9.069645822317357,27.8,15.8,29.344600219333905,-2.0,2.4000000000000004,-11.8
2.14,2.4000000000000004,0.0,0.7000000000000001,104.80000000000001,-8.8,-6.6000000000000005,24.400000000000002,17.37387146839351,29.700000000000003,-0.30000000000000004,2.1,-9.700000000000001
2.15,0.8,0.0,0.0,108.7,-7.7,-8.8,18.2,18.2,30.3,-1.4000000000000001,1.5,-10.3
2.16,0.0,0.0,0.0,121.30000000000001,-9.200000000000001,-7.9,13.4,16.3,32.0,-1.1,-0.6000000000000001,-12.4
2.17,1.2000000000000002,0.0,0.30000000000000004,125.0,-10.3,-3.2,9.397050071908968,21.1,28.5,-3.7,-1.0,-14.200000000000001
2.18,0.0,1.2000000000000002,1.7000000000000002,131.5,-8.4,-5.800000000000001,4.6000000000000005,18.8,28.700000000000003,-3.1021297799149217,-0.1,-15.100000000000001
2.19,0.0,3.0,0.0,133.4,-9.8,-3.7,1.4000000000000001,20.1,30.900000000000002,-5.2,-0.8,-14.3
2.2,0.0,1.0,82.0,136.20000000000002,-9.8,-3.4000000000000004,0.4,-1.4000000000000001,31.3,-4.93138678456319,0.6000000000000001,-12.9
2.21,0.0,0.0,79.4,138.9,-10.600000000000001,-7.05043957981965,5.6000000000000005,5.0,29.200000000000003,-3.7207985899559266,0.7000000000000001,-13.4
2.22,5.0,0.0,90.60000000000001,138.70000000000002,-10.3,-2.1247336997828716,5.9,4.518984128343597,32.22119037424413,-6.1000000000000005,0.30000000000000004,-16.400000000000002
2.23,0.0,1.6,97.80000000000001,134.4,-8.6,-1.8,5.9,5.300000000000001,31.5,-4.6000000000000005,-0.4,-13.200000000000001
2.24,1.8,0.6000000000000001,107.7,129.6,-8.700000000000001,0.4,12.0,9.806556432556796,30.6,-6.6000000000000005,1.5680643733224695,-14.8
2.25,0.0,0.0,113.4,118.5,-7.5,-2.4000000000000004,14.9,11.200000000000001,27.3,-6.4,0.1,-14.8
2.2600000000000002,0.0,0.4,125.2,112.5,-8.3,1.3,16.7,11.8,27.400000000000002,-9.3,0.1,-14.600000000000001
2.27,1.8,0.6000000000000001,131.6,102.9,-10.3,-1.5,16.7,14.5,27.92416608887181,-9.600000000000001,-1.0,-13.9
2.2800000000000002,0.4,0.4,136.6,98.80000000000001,-8.3,0.693677716932332,15.5,13.457748579745049,28.6,-11.0,-0.0905447437639052,-13.8
2.29,0.0,1.8,139.5,85.9,-6.9,-0.30000000000000004,17.7,15.600000000000001,27.6,-8.9,0.8,-15.4
2.3000000000000003,0.0,1.4000000000000001,139.8,83.9,-7.4,1.0,13.488789852895174,15.8,25.700000000000003,-8.9,-0.5,-15.484788914278127
2.31,0.4,0.0,134.20000000000002,0.8,-6.4,0.902018073656676,13.3,18.26626282963157,26.1,-11.100000000000001,0.7000000000000001,-14.0
2.32,0.0,1.6,133.20000000000002,4.2,-3.6,-0.2,10.8,21.5,25.6,-12.0,4.1000000000000005,-13.0
2.33,0.0,0.0,126.80000000000001,0.0,-4.695651557141699,-1.4000000000000001,10.3,20.8,24.6,-13.100000000000001,11.29266253734764,-11.5
2.34,0.8,0.0,120.60000000000001,1.9000000000000001,-4.6000000000000005,3.7,10.0,18.7,24.200000000000003,-11.672187433871349,14.3,-13.700000000000001
2.35,0.0,1.6,110.9,3.7,-1.8,3.4000000000000004,4.6000000000000005,19.8,23.1,-13.100000000000001,20.0,-11.3
2.36,4.0,0.0,103.80000000000001,0.0,-1.7000000000000002,4.2,1.4000000000000001,16.18880492700584,20.200000000000003,-13.4,23.8,-11.8
2.37,1.0,0.0,93.0,0.0,-2.1,3.2,13.9,14.8,21.0,-11.100000000000001,29.6,-9.8
2.38,0.0,1.6,86.9,0.0,-0.5427263738222804,5.9,14.5,14.100000000000001,20.199940456138027,-13.8,32.6,-9.200000000000001
2.39,0.0,1.0,80.60000000000001,0.8,1.229013137372611,3.7,15.887595990964067,12.8,20.400000000000002,-13.0,36.68348278515554,-8.200000000000001
2.4,0.0,0.0,75.10000000000001,0.0,1.7000000000000002,3.1,13.200000000000001,11.700000000000001,17.2,-13.9,41.1,-8.3
2.41,0.6000000000000001,0.6000000000000001,67.10000000000001,0.0,3.2,4.5,12.814004879693007,13.0,17.3,-15.8,46.706563345143756,-8.3
2.42,0.0,0.0,66.0,1.7000000000000002,6.2,4.0,14.399479435494188,11.200000000000001,16.6,-16.6,48.6,-8.200000000000001
2.43,0.0,2.4000000000000004,65.10000000000001,0.0,5.671778080176757,5.379493113580387,12.700000000000001,11.268560406395544,14.700000000000001,-13.9,50.5,-5.1000000000000005
2.44,1.6,0.0,65.8,1.4000000000000001,7.617703781488202,4.3,14.100000000000001,11.5,11.59747277852705,-12.600000000000001,53.5,-4.6000000000000005
2.45,1.2000000000000002,0.0,63.2,0.0,7.7,5.9,10.5,9.9,13.700000000000001,-14.4,55.42823830932236,-4.1000000000000005
2.46,0.0,0.0,61.300000000000004,2.5,8.1,5.4,11.700000000000001,7.1000000000000005,12.3,-14.0,57.05230527834452,-0.9
2.47,0.0,3.8000000000000003,57.900000000000006,0.0,9.600000000000001,3.651526483964603,12.100000000000001,5.300000000000001,10.5,-15.9,59.6,-2.7
2.48,0.0,0.0,60.2,0.0,10.3,6.9,10.0,5.7,9.1,-13.600000000000001,61.0,0.8
2.49,0.0,0.4,62.1,0.0,12.100000000000001,2.9000000000000004,5.800000000000001,4.4,5.7,-13.600000000000001,64.0,1.9000000000000001
2.5100000000000002,3.8000000000000003,0.0,61.400000000000006,2.2,15.93032121232441,4.2720129244197524,6.300000000000001,4.1000000000000005,7.6000000000000005,-15.460602160811689,62.900000000000006,-1.6
2.52,0.0,0.0,58.300000000000004,0.8,13.506187695624151,3.478193688434176,6.834913224798852,3.5,7.261002124299148,-13.87755395767486,66.4,1.6
2.5300000000000002,0.0,1.8,61.6,1.7000000000000002,15.600000000000001,5.2,7.800000000000001,6.2,3.1,-16.603482630334337,66.0,1.8360350334808557
2.54,0.8,1.4000000000000001,56.5,1.3,17.2,3.6,5.1000000000000005,0.9292222347243929,4.9059841095584,-13.4,65.14694001125663,-0.4
2.5500000000000003,4.4,3.6,58.900000000000006,0.0,19.3,6.2,5.0,-0.5,3.6,-14.700000000000001,64.7,2.2
2.56,1.4000000000000001,0.0,57.300000000000004,2.6,19.900000000000002,7.2,4.0,1.8,-0.2,-15.341349073106025,63.300000000000004,5.7
2.57,0.0,0.6000000000000001,60.800000000000004,3.0,22.1,3.5,3.9000000000000004,-0.2,-0.4,-13.144305205130157,63.2,8.0
2.58,0.0,2.4000000000000004,61.0,1.1,18.1,4.9,2.2,-0.7000000000000001,-2.6,-15.4,62.800000000000004,7.4
2.59,2.6,0.0,60.300000000000004,3.5,18.8,2.2,4.9,-2.0,-1.9000000000000001,-12.5,58.93098815857058,7.5
2.6,0.0,0.0,58.7,0.0,21.6240883206722,4.0,0.9374701984326712,-2.1,-2.2,-13.9,55.900000000000006,7.9
2.61,1.6,0.8,62.300000000000004,0.0,24.5,4.2943599701318185,1.6,-6.1000000000000005,-5.2,-13.8,56.325115370364564,10.8
2.62,0.6000000000000001,0.0,61.1,0.0,22.400000000000002,0.9,1.0,-5.5,-4.0,-11.700000000000001,53.2,12.100000000000001
2.63,0.0,0.0,64.10000000000001,2.2,22.1,-0.30000000000000004,0.5,-4.6000000000000005,-4.5,-11.600000000000001,48.5,9.600000000000001
2.64,0.0,0.0,67.10000000000001,0.0,27.200000000000003,2.8000000000000003,-0.23294396219934815,-4.608392976444673,-5.225308350489121,-9.200000000000001,45.800000000000004,8.8
2.65,0.0,0.0,69.9,1.9000000000000001,27.716186031221504,1.4000000000000001,1.7000000000000002,-3.4406568133157505,-6.1000000000000005,-12.012567443538714,42.22603873821805,9.364026816163543
2.66,0.0,1.4000000000000001,72.0,2.1,26.900000000000002,1.4671102478413403,0.8,-5.7,-8.700000000000001,-8.303617828123235,38.68890607096187,14.3
2.67,0.0,2.2,78.5,1.5,27.085552979715203,-0.30000000000000004,0.5636233651545727,-8.0,-8.0,-10.789087937778671,35.42516205508448,13.5
2.68,0.0,0.4,84.2,0.30000000000000004,27.5,-1.9000000000000001,-0.9,-10.3,-7.9,-7.800000000000001,31.400000000000002,14.600000000000001
2.69,3.2,0.0,95.60000000000001,0.0,28.400000000000002,-0.7000000000000001,-0.9,-11.200000000000001,-7.0,-7.1000000000000005,26.700000000000003,12.992993974778512
2.7,0.0,0.0,102.80000000000001,0.0,27.6,-2.3000000000000003,-0.2,-12.4,-9.05228546671996,-7.5493510478613,22.200000000000003,15.100000000000001
2.71,0.0,1.8,112.5,3.0,29.200000000000003,-5.062674564330833,-0.5,-11.701565709772789,-8.9,-8.200000000000001,18.400000000000002,16.400000000000002
2.72,0.0,0.0,119.9,0.5,25.900000000000002,-2.6,-0.1,-12.700000000000001,-10.8,-8.6,14.3,17.8
2.73,3.4000000000000004,0.0,130.0,0.8,28.8,-2.8000000000000003,-0.7869599073964001,-14.9,-11.3,-8.5,9.0,17.900000000000002
2.74,0.0,0.0,130.9,0.0,29.0,-4.1000000000000005,2.8000000000000003,-14.24091618189386,-11.5,-3.4000000000000004,6.088677020860296,17.900000000000002
2.75,2.6,0.2,137.70000000000002,74.4,30.73088585390336,-2.2,-0.019877425193772058,-13.0,-9.600000000000001,-4.4,1.4000000000000001,-0.1
2.7600000000000002,0.0,0.0,134.70000000000002,81.30000000000001,29.900000000000002,-5.2,0.7000000000000001,-13.837106269458019,-6.800000000000001,-5.0,1.8,4.0
2.77,0.0,0.2,139.5,94.4,31.3,-5.800000000000001,0.05185707187650989,-14.0,-10.200000000000001,-4.55102771095337,7.33987068295748,4.7
2.7800000000000002,0.6000000000000001,0.0,131.0,96.30000000000001,27.5,-5.979508886726866,2.3000000000000003,-14.4,-9.170341905998486,-3.1,9.667722238330647,6.300000000000001
2.79,0.6000000000000001,1.6,127.0,108.10000000000001,28.8,-7.7,-1.1,-13.82603901679718,-9.208700793980713,-3.7,10.3,5.9
2.8000000000000003,0.0,1.4000000000000001,119.30000000000001,117.30000000000001,29.1,-10.200000000000001,-1.1,-15.664047229475251,-11.4,-5.300000000000001,10.9,4.800000000000001
2.81,0.8,1.0,110.9,122.60000000000001,30.1,-8.941479952244034,-0.7000000000000001,-16.1575387467667,-10.200000000000001,-1.5,14.079234742421516,9.5
2.82,0.0,0.0,103.60000000000001,130.5,27.379470136988555,-10.200000000000001,-1.0,-16.567374227066793,-7.800000000000001,-1.0,15.4,11.5
2.83,1.0,4.6000000000000005,97.4,138.9,28.1,-8.700000000000001,0.33886426693629557,-15.0,-7.5,1.6,15.0,15.200000000000001
2.84,0.4,0.0,87.4,138.6,25.700000000000003,-9.5,3.272690076724381,-17.6,-9.5,1.8,14.805133754269908,20.900000000000002
2.85,3.4000000000000004,0.0,79.4,145.6,24.700000000000003,-9.600000000000001,1.0,-14.600000000000001,-5.3348658741308475,-2.6,15.9,19.759722441792643
2.86,0.0,1.0,3.3000000000000003,137.1,27.0,-12.3,1.2000000000000002,-15.200000000000001,-5.9,3.2,14.0,23.6
2.87,4.0,3.6,1.2000000000000002,135.70000000000002,25.200000000000003,-11.784990754886008,4.7,-15.8,-5.471466830886121,3.3000000000000003,11.8,20.3
2.88,0.0,0.0,4.5,126.80000000000001,25.900000000000002,-10.8,12.3,-14.4,-4.537794623291869,0.8,9.1,17.288959524843865
2.89,0.0,3.4000000000000004,0.0,121.4,22.0,-13.3,17.2,-11.5,-2.6,1.0863938883404043,4.581921103588728,17.15151074455877
2.9,0.4,0.0,1.1,111.4,23.407121291775155,-12.8,20.5,-11.4,-3.8000000000000003,2.1,2.3000000000000003,18.139827306511012
2.91,1.2000000000000002,0.0,2.2,102.0,24.1,-14.3,24.700000000000003,-10.8,-1.4000000000000001,0.9,0.30000000000000004,16.900000000000002
2.92,0.0,0.0,0.0,93.7,21.400000000000002,-14.884634352359438,27.942928065168584,-9.700000000000001,-3.531066624650293,2.5,14.9,13.60270439968287
2.93,0.4,2.0,3.4000000000000004,84.10000000000001,20.200000000000003,-13.9,32.800000000000004,-9.200000000000001,0.17115205177442275,4.7,13.200000000000001,14.200000000000001
2.94,0.0,0.0,0.0,80.4,18.900000000000002,-13.9,35.4,-7.0,0.9,5.034809466380112,14.100000000000001,12.200000000000001
2.95,0.0,0.6000000000000001,0.0,75.60000000000001,15.9,-11.854377882635637,38.800000000000004,-7.5,3.0,4.00349667056654,13.200000000000001,14.5
2.96,1.2000000000000002,2.6,0.0,71.0,18.3,-15.100000000000001,42.02174344508783,-8.6,3.6056890638273096,6.7,14.100000000000001,14.3
2.97,0.8,0.0,0.9,68.9,14.924539773914153,-14.8,47.6,-4.1000000000000005,3.328705665399037,5.300000000000001,13.4,11.4
2.98,0.0,2.2,0.0,64.8,15.100000000000001,-16.400000000000002,48.6,-4.800000000000001,4.0,4.6000000000000005,10.100000000000001,9.1
2.99,2.0,0.0,0.0,63.300000000000004,11.4,-14.3,52.526265348991146,-5.2,4.0,3.5630439454533347,11.8,9.4
3.0,0.0,0.0,0.0,59.300000000000004,10.700000000000001,-14.600000000000001,55.6,-5.2,5.5,4.0,8.6,8.1
3.0100000000000002,2.2,0.0,0.1,60.2,12.700000000000001,-13.4,59.1,-2.4000000000000004,8.6,3.0,11.5,7.0
3.02,0.2,0.0,0.0,61.400000000000006,9.4,-13.8,59.2,-2.2165922782582155,8.9,2.0,8.700000000000001,6.4
3.0300000000000002,0.0,2.2,0.9,63.300000000000004,10.4,-14.700000000000001,62.87014614957932,0.6000000000000001,11.3,4.429756555253452,7.7,5.6000000000000005
3.04,0.0,0.0,0.6000000000000001,58.6,7.4,-15.749697912864384,64.0,-0.9,15.0,5.1000000000000005,7.4,7.0
3.0500000000000003,1.8,2.6,2.7,60.2,4.087895590981251,-14.82520675501942,62.5,-0.6227553558891169,13.5,5.300000000000001,8.9,6.0
3.06,0.8,0.0,0.0,57.7,6.300000000000001,-15.05722085206247,65.8,2.3000000000000003,15.881431487872469,6.9,7.4,3.2
3.0700000000000003,0.2,0.6000000000000001,0.0,61.800000000000004,3.4000000000000004,-13.556786608460174,64.37341944256168,3.1,16.0,3.8000000000000003,7.092423724529528,1.9000000000000001
3.08,0.0,0.0,1.5,60.5,3.8000000000000003,-13.577941358062938,64.10212677538242,3.0,19.85846698142753,3.7,7.7,1.4000000000000001
3.09,2.6,1.0,2.3000000000000003,63.5,1.9000000000000001,-14.700000000000001,64.0,4.404915569079025,13.700000000000001,4.3,4.0,1.3349802260802355
3.1,0.0,0.2,0.7000000000000001,57.400000000000006,-1.0,-15.9,63.56720998526499,4.422185316053311,17.096453846352443,2.120982707491988,4.1000000000000005,-0.4
3.11,1.8,1.8,0.0,59.900000000000006,-0.0,-12.273423667895246,62.1,5.5,19.924811024115996,2.802743608492923,4.79924226893986,-2.3000000000000003
3.12,0.0,0.0,0.0,59.5,1.4000000000000001,-12.9,60.2,7.4,19.6,2.201455309133378,3.2,-1.8
3.13,0.4,0.0,1.0,62.300000000000004,-1.6,-13.600000000000001,58.6,7.6000000000000005,22.200000000000003,2.7,1.0,-2.5
3.14,1.4000000000000001,0.0,1.2000000000000002,59.800000000000004,-3.1,-12.200000000000001,57.6,7.4,22.97216638430874,3.9000000000000004,3.2,-1.6
3.15,2.0,0.0,0.0,60.5,-2.7,-12.4,54.88054316926831,10.100000000000001,25.3,2.4000000000000004,0.9,-2.7
3.16,1.2000000000000002,0.0,0.0,64.2,-4.5,-10.5,53.08214624779478,6.4,23.700000000000003,3.358747960575093,3.5,-4.3
3.17,2.6,1.4000000000000001,1.4000000000000001,69.10000000000001,-5.300000000000001,-14.0,49.56596299332528,12.5,25.8,-0.4,0.1,-4.9
3.18,0.0,0.0,0.0,65.4,-7.6000000000000005,-11.700000000000001,46.5,8.8,26.200000000000003,-0.9,3.435635334881351,-4.5
3.19,1.6,0.0,0.0,73.5,-6.719723239238258,-8.8,43.7,10.9,26.400000000000002,-3.0,1.2000000000000002,-8.544009529899663
3.2,0.0,3.2,0.0,76.60000000000001,-6.300000000000001,-9.600000000000001,40.970518283339516,12.4,26.8,-2.184415105142613,-2.1,-8.200000000000001
3.21,1.4000000000000001,0.0,0.0,81.7,-9.1,-7.6000000000000005,37.2,13.100000000000001,28.400000000000002,0.8,-1.2000000000000002,-9.600000000000001
3.22,0.0,0.6000000000000001,0.0,86.60000000000001,-6.9,-10.700000000000001,33.0,15.3,25.700000000000003,-1.9000000000000001,0.5,-9.527254188952709
3.23,1.0,0.8,3.0,96.7,-9.200000000000001,-7.4,28.3,13.600000000000001,28.700000000000003,-2.7,0.6023192253608693,-11.4
3.24,0.4,0.0,0.9,100.9,-10.5,-6.9,25.428855184200827,16.0,28.1,-1.2000000000000002,0.5,-10.5
3.25,0.0,0.4,0.0,112.0,-8.504065398982718,-9.640851704207037,18.900000000000002,15.8,30.5,-1.35887548442457,1.7000000000000002,-9.8
3.2600000000000002,3.6,0.0,1.8,115.60000000000001,-10.3,-7.398612416522177,14.166719585454729,17.749337278816018,29.200000000000003,-4.4,0.48624598486145604,-13.3
3.27,0.0,1.0,0.0,128.70000000000002,-9.200000000000001,-6.6000000000000005,11.8,18.0,27.0,-0.6000000000000001,-0.30000000000000004,-14.700000000000001
3.2800000000000002,0.0,0.0,0.0,129.6,-10.600000000000001,-7.800000000000001,1.2000000000000002,18.963157071187894,30.67199245480394,-4.3,-0.7000000000000001,-16.0
3.29,2.6,2.6,2.0,139.6,-10.268203650565086,-5.6000000000000005,-0.5,19.1,29.1,-5.5,0.30000000000000004,-17.324062000477884
3.3000000000000003,0.8,0.4,77.9,135.20000000000002,-10.3,-4.9,0.4,-1.7000000000000002,29.400000000000002,-5.840675508077865,-0.4,-15.5
3.31,2.0,1.8,83.60000000000001,143.5,-10.600000000000001,-5.9,3.4000000000000004,1.2549291999023804,30.6,-5.823648854935111,-0.7000000000000001,-17.611330850536124
3.3200000000000003,0.2,0.0,87.80000000000001,134.9,-13.0,-4.4268417008711,8.4,4.2,29.3,-7.6000000000000005,0.5747736164035117,-16.069713362760247
3.33,0.8,0.4,102.2,133.70000000000002,-11.4,-3.0318781956386385,8.852845739184392,4.5,29.6,-4.3,-2.7,-14.600000000000001
3.34,0.0,0.0,103.7,129.9,-7.9,-2.7,11.100000000000001,6.5,29.700000000000003,-7.2,0.7000000000000001,-14.4
3.35,0.4,0.0,115.30000000000001,116.80000000000001,-9.0,-2.268969670087667,13.5,10.3,28.1,-6.1000000000000005,0.9,-15.100000000000001
3.36,0.0,0.0,124.30000000000001,115.0,-9.1,-0.23649618633194527,15.9,11.8,28.700000000000003,-8.45976920265579,2.5,-14.4
3.37,2.0,2.6,134.5,106.0,-9.657007823685435,-2.6,17.900000000000002,14.219435588899529,31.3,-9.600000000000001,-1.7000000000000002,-14.8
3.38,0.0,0.0,136.8,93.7,-9.600000000000001,-0.9031348363003615,17.8,13.3,27.200000000000003,-7.421565609018021,1.6,-15.8
3.39,0.0,0.8,140.6,87.0,-10.700000000000001,0.9,15.012935494262894,13.9,26.3,-10.9,-0.6000000000000001,-15.9
3.4,0.0,0.0,138.20000000000002,84.0,-8.09549165871401,-1.1,14.600000000000001,16.8,27.400000000000002,-11.700000000000001,-0.6000000000000001,-13.200000000000001
3.41,1.6,1.2000000000000002,139.8,0.0,-7.9,-1.0,11.847598311939246,17.8,23.900000000000002,-10.9,2.7,-14.200000000000001
3.42,0.0,3.6,133.0,0.0,-7.300000000000001,1.6,10.3,18.2,25.8,-8.6,6.0,-11.4
3.43,0.0,0.2,125.30000000000001,2.8000000000000003,-4.9,2.0,10.483121381462313,17.03322257835039,22.3,-9.584605632782008,10.5,-14.100000000000001
3.44,0.0,0.0,120.60000000000001,0.1,-3.0,3.1,8.8,18.400000000000002,23.900000000000002,-11.0,15.0,-12.8
3.45,0.8,1.2000000000000002,113.30000000000001,0.0,0.2,3.1,3.3000000000000003,16.7,22.5,-9.5,18.7,-13.5
3.46,0.0,0.0,103.80000000000001,0.2,-3.3000000000000003,0.5,1.3,16.3,22.400000000000002,-14.5,23.690867597879222,-12.100000000000001
3.47,0.0,0.2,94.4,0.0,0.5,4.943857823958604,15.3,15.4,19.54472270273467,-12.9,27.200000000000003,-8.0
3.48,0.2,0.0,84.60000000000001,1.7000000000000002,0.9,5.768583205556535,15.700000000000001,14.4,19.0,-13.9,32.1,-10.100000000000001
3.49,0.0,0.0,76.3,2.4000000000000004,-0.5,4.800000000000001,13.461865570319626,12.4,19.5,-16.400000000000002,33.4,-6.411344212626851
3.5100000000000002,0.0,3.0,74.10000000000001,0.30000000000000004,1.3,-1.1,10.507038732536753,11.8,17.0,-13.9,40.50157361044144,-9.4
3.52,0.0,0.0,72.9,1.5,1.5,3.9000000000000004,13.200000000000001,9.4,17.44541537271192,-15.3,43.400000000000006,-8.329534647035368
3.5300000000000002,0.0,0.0,67.8,2.3000000000000003,3.516146620532365,3.3000000000000003,11.5,11.8,15.700000000000001,-13.096518183505687,46.6,-6.7
3.54,1.2000000000000002,0.0,66.60000000000001,0.7000000000000001,6.7403273622238915,3.1477993423738235,11.700000000000001,9.4,13.8,-15.5,50.300000000000004,-5.543500973966123
3.5500000000000003,2.2,0.0,62.0,0.0,7.5,5.300000000000001,12.3,7.9,12.849046573206158,-15.700000000000001,51.2,-3.5
3.56,1.8,0.8,63.7,1.1,8.8,5.2,11.8,9.200000000000001,12.030765960157478,-13.390367239499614,57.800000000000004,-3.3420508251647316
3.5700000000000003,0.0,0.4,62.2,3.6,8.759854685141296,6.300000000000001,11.200000000000001,6.9346348779866425,10.600000000000001,-15.408421109842275,57.62461148572032,-3.5
3.58,0.0,0.0,59.6,0.0,8.3,5.6000000000000005,7.7,7.517846354907716,10.600000000000001,-13.9,59.6,-2.4000000000000004
3.59,0.0,0.8,60.900000000000006,0.0,10.773207857786618,3.4000000000000004,9.5,8.4,8.1,-14.8,60.2,-1.7739952794039022
3.6,0.4,0.0,59.2,1.2000000000000002,12.9,3.5,5.6000000000000005,3.5454015804119186,6.668818416916794,-14.700000000000001,62.7,-1.7000000000000002
3.61,0.0,0.0,59.900000000000006,0.0,10.700000000000001,3.049428798576106,8.0,3.7,7.300000000000001,-15.5,65.4,-0.8
3.62,1.4000000000000001,1.6,58.0,0.0,12.3,1.4000000000000001,7.4,0.2011004763544587,4.6000000000000005,-14.5,65.60000000000001,2.3000000000000003
3.63,0.0,0.0,56.5,1.2000000000000002,15.0,2.2,4.540635421109565,2.6,3.3000000000000003,-15.100000000000001,65.7,-0.30000000000000004
3.64,1.6,0.6000000000000001,62.1,4.9,15.420890000625159,3.7,6.2,0.8,-0.2,-15.700000000000001,65.3,4.6000000000000005
3.65,2.2,0.0,60.800000000000004,0.0,17.2,6.1000000000000005,7.0,0.6000000000000001,0.5,-14.600000000000001,63.800000000000004,3.1
3.66,0.0,0.0,61.0,0.0,19.0,3.6055617154682404,5.0,-0.6000000000000001,-0.30000000000000004,-12.700000000000001,61.800000000000004,3.394480299103664
