Time,L_Hip_Joint,L_Hip_Vert,L_Knee,L_Ankle,R_Hip_Joint,R_Hip_Vert,R_Knee,R_Ankle
2.5100000000000002,14.600000000000001,5.2,10.58396603960676,5.4,8.0,-13.0,64.8,2.2
2.52,14.590623854572858,5.0,9.242382324577784,4.4,5.4,-13.4,65.2,2.5564082284106067
2.5300000000000002,17.2,6.6000000000000005,7.6000000000000005,3.563437495491058,4.0,-16.0,67.0,4.0
2.54,18.330076465277862,6.0,7.4,4.3209101157647005,4.0,-12.95142814633858,67.2,1.4000000000000001
2.5500000000000003,17.6,4.800000000000001,6.199913941467666,2.0,3.0,-15.200000000000001,65.60000000000001,4.6000000000000005
2.56,18.400000000000002,2.8000000000000003,6.2,1.0,1.8,-12.600000000000001,64.85215515117368,5.6000000000000005
2.57,20.8,4.553082537509392,4.800000000000001,-0.4580144207625613,0.5440560201470769,-12.600000000000001,65.2,4.800000000000001
2.58,23.6,4.565779345251807,4.6000000000000005,-1.2000000000000002,1.6,-13.0,63.6,7.2
2.59,24.400000000000002,0.8,6.4,-0.8097232836529299,-0.6000000000000001,-11.8,61.800000000000004,8.8
2.6,24.25973460921674,3.4000000000000004,3.8000000000000003,-2.6,-0.0,-12.4,58.178164651982335,8.4
2.61,23.8,2.4000000000000004,2.6,-3.0,-1.6,-11.600000000000001,55.6,10.0
2.62,26.200000000000003,2.2,1.2000000000000002,-3.6,-2.0,-12.8,55.400000000000006,11.16229498602211
2.63,25.8,1.0,1.6,-4.4,-5.6000000000000005,-11.200000000000001,51.37566424648766,12.4
2.64,26.21097154450244,1.4000000000000001,1.8,-5.256554151873749,-4.6000000000000005,-9.600000000000001,46.994880112173014,12.928229191045995
2.65,25.381616108630485,2.3989143749752952,1.2000000000000002,-6.0,-6.4,-11.200000000000001,44.2,14.0
2.66,28.200000000000003,0.0,1.0,-6.335733853651719,-8.200000000000001,-8.6,40.6,13.0
2.67,28.0,0.9919575201711959,1.4000000000000001,-5.2,-5.6000000000000005,-11.0,36.6,13.8
2.68,29.200000000000003,-1.4000000000000001,1.4000000000000001,-7.4,-7.800000000000001,-9.600000000000001,32.4,12.600000000000001
2.69,27.200000000000003,-0.4,1.8,-9.8,-9.0,-8.200000000000001,29.6,14.8
2.7,30.200000000000003,-1.6,1.8,-9.0,-8.781244502533207,-7.2,24.623128895994295,17.87047573808983
2.71,27.8,-1.8,0.8,-12.151088130346356,-9.4,-7.4,21.8,16.8
2.72,31.6,-2.7967087829008195,0.8361048741830187,-12.4,-9.543642429372301,-6.800000000000001,16.400000000000002,18.6
2.73,31.200000000000003,-2.8000000000000003,1.0,-12.068542094065677,-9.460732283811078,-4.609054685920846,10.600000000000001,19.400000000000002
2.74,30.400000000000002,-6.6000000000000005,1.6,-12.8,-7.336406195108804,-4.0,7.2402586019891695,21.200000000000003
2.75,31.400000000000002,-6.0,2.0,-13.840173805525238,-9.8,-5.0,1.4000000000000001,-1.4000000000000001
2.7600000000000002,29.8,-4.5928359046924765,0.6000000000000001,-14.948948498462158,-7.6000000000000005,-4.4,6.6000000000000005,2.8000000000000003
2.77,30.8,-7.800000000000001,0.8,-15.0,-8.200000000000001,-3.6,6.800000000000001,4.800000000000001
2.7800000000000002,31.200000000000003,-6.800000000000001,0.2,-14.200000000000001,-8.667288691152176,-0.6000000000000001,10.4,5.3929646885757885
2.79,27.13804328935827,-7.0,-0.6000000000000001,-14.551512619750422,-8.0,-2.2,11.772287920767916,9.0
2.8000000000000003,29.471482765679504,-8.226955569434962,-0.19916940339955694,-13.4,-8.4,-0.2,14.0,8.627976386355096
2.81,29.6,-8.6,0.014864854624842147,-14.528727911981155,-6.800000000000001,-0.40143462082131176,15.600000000000001,12.829990516394055
2.82,29.00483504765136,-8.251963597917277,0.2,-14.520392358141224,-7.0,-0.6000000000000001,18.0,11.45992033476523
2.83,30.0,-8.0,1.4000000000000001,-16.0,-8.8,-0.8,17.400000000000002,14.600000000000001
2.84,26.965268468653264,-10.600000000000001,-0.2,-13.4,-6.2,1.2000000000000002,14.4,17.2
2.85,26.8,-10.600000000000001,1.0,-13.92379678988142,-5.2,0.2,16.2,19.400000000000002
2.86,24.8,-11.200000000000001,2.8000000000000003,-16.61437792228457,-5.6000000000000005,1.0,13.600000000000001,18.6
2.87,27.576034420821042,-13.35704300331403,5.800000000000001,-13.0,-4.4,2.6,12.200000000000001,20.6
2.88,25.0,-11.4,10.8,-13.0,-4.4,2.0,11.600000000000001,19.6
2.89,24.0,-11.0,14.600000000000001,-11.0,-4.4,2.2,6.2,20.026388040103427
2.9,23.6,-11.200000000000001,19.400000000000002,-11.0,-3.8000000000000003,2.8000000000000003,3.4000000000000004,18.0
2.91,23.200000000000003,-13.4,26.200000000000003,-11.0,-2.8000000000000003,2.8000000000000003,-0.2,15.600000000000001
2.92,21.963311548947544,-14.200000000000001,29.8,-7.6000000000000005,0.4,4.2,16.2,14.600000000000001
2.93,23.400000000000002,-13.200000000000001,35.6,-7.0,-1.8,4.0,14.4,14.4
2.94,20.200000000000003,-12.8,36.6,-8.0,1.0,3.0,13.8,16.2
2.95,18.2,-13.600000000000001,42.84171434045915,-6.6000000000000005,1.9758254763129397,4.0,14.600000000000001,13.200000000000001
2.96,17.0,-13.8,44.0,-6.6000000000000005,3.6,4.4,14.613816394852023,12.4
2.97,16.01628956941712,-13.0,47.617169398867404,-7.0,3.0,4.627195415824151,12.8,12.8
2.98,13.8,-15.0,54.0,-3.2,6.4,5.755399031105928,13.382297734604942,9.600000000000001
2.99,14.200000000000001,-14.616003816146058,53.2,-4.6000000000000005,6.0,4.6000000000000005,12.600000000000001,10.4
3.0,13.868794172124883,-13.0,58.2,-1.6,9.4,8.0,12.4,9.60992338916867
3.0100000000000002,11.200000000000001,-14.799065462006551,59.0,-1.4000000000000001,8.8,6.800000000000001,10.200000000000001,9.233650963870568
3.02,9.8,-16.0,59.800000000000004,-1.039947448991675,10.61768149043808,6.800000000000001,12.600000000000001,8.200000000000001
3.0300000000000002,11.057071008532251,-15.176848525063821,61.2,-0.6000000000000001,11.8,4.4,8.8,6.6000000000000005
3.04,7.0,-15.600000000000001,64.0,1.0,13.200000000000001,3.2,8.8,4.4
3.0500000000000003,5.2,-14.200000000000001,63.800000000000004,0.2,14.209506361618967,4.800000000000001,9.434623976058143,4.4
3.06,4.800000000000001,-15.200000000000001,65.2,3.2,14.8,5.381748725909002,8.4,5.0
3.0700000000000003,3.4000000000000004,-14.0,64.0,2.8000000000000003,16.8,4.800000000000001,8.4,5.2
3.08,4.2,-14.8,66.2,5.04134563046833,17.93542257159911,4.2,6.546347987282724,1.4401553278405004
3.09,2.4000000000000004,-15.934457932430934,63.800000000000004,4.2,17.8,2.8000000000000003,5.161107978408207,0.4
3.1,1.3936609400681566,-13.4,64.60000000000001,5.2,20.0,3.6,4.18816966717484,-0.6000000000000001
3.11,1.8,-13.200000000000001,62.21849841750221,6.2,21.8,3.8000000000000003,7.0,-0.6000000000000001
3.12,-1.0,-12.600000000000001,63.400000000000006,7.4,22.400000000000002,3.2,4.2,0.2
3.13,-0.6000000000000001,-13.4,58.400000000000006,9.4,23.44782610684574,2.8000000000000003,3.8623063663874193,-0.2502515286002429
3.14,-0.8,-13.200000000000001,58.24627513462842,8.0,23.6,2.2,5.2,-4.4
3.15,-3.6,-11.600000000000001,56.6,9.0,23.400000000000002,4.2199745990418736,2.2117321262961105,-4.46245327376372
3.16,-3.2,-10.0,53.800000000000004,10.0,24.400000000000002,2.8000000000000003,2.2,-5.46802418392231
3.17,-5.0,-11.200000000000001,49.400000000000006,8.4,26.275704526903244,2.524620203082518,0.4,-5.6000000000000005
3.18,-4.6000000000000005,-10.200000000000001,45.6,11.0,27.6,1.6,-0.32553662096297414,-5.820151440876395
3.19,-7.6000000000000005,-10.600000000000001,44.800000000000004,12.0,30.0,-0.6000000000000001,2.6,-6.800000000000001
3.2,-8.4,-11.200000000000001,40.2,15.8,28.8,0.9899154293814306,2.6,-6.6000000000000005
3.21,-7.6000000000000005,-8.200000000000001,35.4,14.200000000000001,27.200000000000003,1.2000000000000002,1.8,-10.00031996162596
3.22,-8.6,-7.800000000000001,33.2,15.4,28.200000000000003,0.8,1.8,-9.381496016273623
3.23,-8.8,-7.4,27.6,14.200000000000001,31.548996526269406,-0.6000000000000001,1.6,-8.200000000000001
3.24,-8.74776010203184,-7.766791547017566,23.200000000000003,16.36788366283905,29.6,-1.7841840101910214,0.0,-8.926714476849662
3.25,-8.200000000000001,-6.4,18.6718538905311,18.2,30.0,-2.4000000000000004,0.9365244296449734,-9.600000000000001
3.2600000000000002,-9.600000000000001,-5.672726523905539,13.980274584629655,20.6,29.463220955170478,-2.3252199148834887,0.19362806618414957,-11.600000000000001
3.27,-10.200000000000001,-4.2,9.4,18.24902405762101,32.0,-5.2,-1.8,-13.600000000000001
3.2800000000000002,-9.8,-4.4,5.800000000000001,17.8,31.00908951073788,-3.6,1.8,-13.600000000000001
3.29,-10.212303122995788,-4.6000000000000005,2.4000000000000004,19.6,29.869749403399254,-5.139677350141173,1.3870525648072616,-12.0
3.3000000000000003,-10.4,-6.0,-0.6000000000000001,-0.4,29.6,-2.6,-0.6000000000000001,-15.0
3.31,-11.0,-4.0,3.612338745156152,1.6,30.8,-5.635081287529175,0.4,-12.8
3.3200000000000003,-9.200000000000001,-3.3458303418563173,6.800000000000001,5.005432756863668,30.400000000000002,-5.800000000000001,1.8,-17.0
3.33,-9.8,-2.2,10.200000000000001,6.4,31.0,-6.4,0.8,-14.0
3.34,-8.0,-1.0,13.133803705237368,6.847028364037594,30.6,-7.800000000000001,-1.0,-13.8
3.35,-10.0,-2.0,14.0,11.200000000000001,29.400000000000002,-7.2,-0.3839670117750451,-14.200000000000001
3.36,-8.8,0.8,15.0,13.4,28.8,-7.800000000000001,2.6,-14.227073948766881
3.37,-6.039630857478618,-2.521703197579597,17.2,11.8,28.8,-7.6000000000000005,0.8,-13.958260151667636
3.38,-8.200000000000001,0.2,15.37740862089102,16.400000000000002,27.748173753346684,-8.598846383355372,1.8,-14.0
3.39,-7.0,-0.6000000000000001,14.600000000000001,17.0,27.8,-9.600000000000001,2.649914337393213,-14.8
3.4,-7.322653581557372,-1.204402395940579,18.400000000000002,18.0,27.200000000000003,-11.070973700374385,0.2,-14.8
3.41,-6.800000000000001,1.075134453832736,13.600000000000001,18.8,25.64672342290871,-11.600000000000001,2.0546316840932897,-15.8
3.42,-3.2,0.2,12.200000000000001,19.0,26.400000000000002,-9.600000000000001,4.4,-12.8
3.43,-3.8000000000000003,2.0,10.8,18.2,24.8,-11.600000000000001,10.4,-11.4
3.44,-3.0,2.6,7.800000000000001,17.96414078075472,23.400000000000002,-10.0,16.2,-10.200000000000001
3.45,-4.0,4.0,5.4,19.200000000000003,23.0,-13.241479293629151,20.0,-12.0
3.46,-1.0,1.8,2.2,15.8,22.8,-10.600000000000001,25.200000000000003,-11.994982780864818
3.47,0.6000000000000001,4.4,15.0,14.00128437048861,21.6,-13.956023061109105,30.0,-9.200000000000001
3.48,1.6,4.0,17.1859278761423,14.21024380697635,21.0,-13.8,33.827231137392886,-9.8
3.49,2.2,5.2,15.8,14.870897290835222,20.400000000000002,-13.260269758035946,37.62264581827929,-7.4
3.5100000000000002,1.4000000000000001,4.0,15.053637970691849,12.8,19.8,-13.0,41.2,-9.4
3.52,4.0,3.207572598774904,14.60214278434011,12.8,17.6,-13.4,44.0,-5.244785610866093
3.5300000000000002,5.368622010875332,3.6,11.200000000000001,11.562655612292868,15.200000000000001,-16.2,47.0,-5.4
3.54,4.2,3.6,12.636970619727755,10.600000000000001,14.8,-15.0,52.47184472672718,-6.581551131339399
3.5500000000000003,5.971795876957906,5.6000000000000005,11.4,11.4,12.929565052071252,-15.8,54.800000000000004,-3.6
3.56,9.0,6.593538559339512,10.600000000000001,8.0,14.661311431488437,-16.038769516026566,55.800000000000004,-3.0
3.5700000000000003,10.200000000000001,4.573024762356393,10.600000000000001,7.0,13.600000000000001,-14.8,58.800000000000004,-1.8
3.58,9.0,5.800000000000001,11.200000000000001,6.469870118285583,11.200000000000001,-16.728953199722273,59.400000000000006,-0.6000000000000001
3.59,12.478350858845843,3.6,10.200000000000001,6.800000000000001,10.200000000000001,-13.748183071921208,62.0,-3.0
3.6,13.0,5.4,9.600000000000001,5.800000000000001,8.4,-13.954907565976175,64.2,-0.4
3.61,14.8,5.800000000000001,8.200000000000001,5.6000000000000005,7.4,-13.0,64.98138998426215,0.8
3.62,14.4,3.4000000000000004,8.323041184004108,4.0,4.2,-15.541670801551657,65.4,1.4000000000000001
3.63,16.8,4.6000000000000005,7.2,3.0,4.627865507551942,-15.4,64.8,2.2
3.64,18.2,5.425208780133334,7.800000000000001,2.848777426474515,2.8000000000000003,-13.200000000000001,64.65324533027017,4.474748188526353
3.65,18.0,1.4000000000000001,7.0,3.4000000000000004,2.8000000000000003,-12.8,66.2,2.4000000000000004
3.66,19.400000000000002,5.4,5.794318827140531,-0.3630569513461288,1.4000000000000001,-12.4,66.2,4.800000000000001
3.67,19.8,4.156771267284007,4.2,-1.0,2.4000000000000004,-12.200000000000001,64.0,5.6000000000000005
3.68,23.200000000000003,4.136789474962304,4.6000000000000005,-0.8,0.4,-13.0,62.0,6.6000000000000005
3.69,22.400000000000002,2.8000000000000003,4.0,0.4,-1.2000000000000002,-13.160063090146824,61.6,6.4
3.7,22.400000000000002,1.2000000000000002,3.4000000000000004,-3.6,-2.6,-11.8,57.6,10.4
3.71,23.6,3.0,2.2,-3.2,-1.6,-12.600000000000001,57.0,10.0
3.72,25.14142839890651,2.0,1.4000000000000001,-5.0,-4.0,-11.600000000000001,52.800000000000004,12.0
3.73,26.6,1.5243579364134743,1.8642108264261734,-4.4,-4.420759234572412,-11.600000000000001,50.06744059633477,11.4
3.74,25.200000000000003,2.2,-0.0,-7.800000000000001,-5.6000000000000005,-10.460706205421083,47.0,12.200000000000001
3.75,29.0,1.3667808180344423,0.4,-7.6000000000000005,-6.6000000000000005,-9.0,43.800000000000004,12.200000000000001
3.7600000000000002,28.200000000000003,2.2,1.1558902254889258,-6.0,-6.849525308240345,-10.197350187762364,41.2,14.600000000000001
3.77,28.8,-0.2,1.2000000000000002,-8.200000000000001,-9.4,-9.8,35.0,14.4
3.7800000000000002,28.8,-1.6,-0.4,-9.600000000000001,-9.4,-8.808920972671629,31.798646279082433,14.600000000000001
3.79,29.441685438081553,-1.6,0.925043549649138,-9.8,-8.0,-9.4,28.43665641257653,17.400000000000002
3.8000000000000003,29.400000000000002,-1.6,2.8000000000000003,-10.600000000000001,-7.2,-7.0,24.400000000000002,15.0
3.81,31.069730041357236,-1.4000000000000001,1.4000000000000001,-10.8,-8.549354704229247,-7.0,17.6,16.400000000000002
3.8200000000000003,30.200000000000003,-4.6000000000000005,0.4,-14.200000000000001,-10.0,-6.63021574747674,13.980323177067344,20.8
3.83,31.200000000000003,-3.6,2.0,-14.0,-10.8,-5.6000000000000005,8.345420642271264,19.400000000000002
3.84,30.0,-2.616676666853274,2.7893453973941567,-14.75410075693038,-8.6,-6.800000000000001,4.6000000000000005,17.0
3.85,30.601887199084068,-5.0,1.6,-14.0,-10.0,-3.4000000000000004,0.21384062103558804,1.4000000000000001
3.86,29.6,-4.4,-1.0,-14.600000000000001,-8.8,-4.800000000000001,4.4,1.2000000000000002
3.87,31.6,-5.391667728595,1.2000000000000002,-13.183131992659192,-9.0,-4.0,4.6000000000000005,3.6
3.88,29.320403481872454,-5.6000000000000005,2.0,-13.8,-8.8,-2.2,10.200000000000001,8.4
3.89,29.580009431058098,-8.033160027970078,-1.4000000000000001,-15.0,-9.0,-1.8,11.551435464135926,9.4
3.9,29.400000000000002,-8.4,1.6,-14.600000000000001,-8.200000000000001,0.0,13.8,11.600000000000001
3.91,28.937851038781574,-8.200000000000001,0.4327090913036153,-13.4,-8.4,-2.4000000000000004,16.6,10.8
3.92,29.6,-10.200000000000001,2.0,-13.200000000000001,-8.58348138857683,-1.8,17.79321586092862,13.0
3.93,28.0,-9.600000000000001,0.6000000000000001,-14.8,-8.4,-1.6,16.2,15.4
3.94,29.200000000000003,-9.600000000000001,1.0,-15.640947198326003,-9.200000000000001,0.4,16.0,18.0
3.95,26.386590025749392,-8.6,1.0,-16.8,-6.4,0.4,15.4,18.6
3.96,26.6,-10.322550468418335,2.4000000000000004,-16.6,-4.0,0.4534464655551369,13.8,22.0
3.97,25.0,-10.600000000000001,6.800000000000001,-13.200000000000001,-4.2,1.6,11.0,19.8
3.98,25.400000000000002,-10.633320773081415,10.200000000000001,-12.4,-3.8000000000000003,1.0,10.0,20.0
3.99,24.200000000000003,-13.0,15.4,-12.849680804985624,-4.022333463528319,4.0,6.859660690132534,17.0
4.0,23.200000000000003,-12.600000000000001,20.200000000000003,-10.0,-1.4000000000000001,2.1942622723798775,4.4,16.6
4.01,23.6,-10.4,25.8,-10.600000000000001,-1.6,2.6,3.0,16.339889327880204
4.0200000000000005,20.8,-13.209443937848576,29.392714161094638,-10.141385370263938,0.9910137319684026,1.2000000000000002,16.400000000000002,14.8
4.03,21.0,-12.463475813514897,32.4,-7.6000000000000005,-0.6000000000000001,2.2,15.0,15.600000000000001
4.04,18.646404281862768,-12.838299757866068,36.2,-7.0,0.8,3.529647616217208,15.0,14.8
4.05,18.59019384782141,-15.4,41.6,-7.2,1.6,4.0,14.8,12.601164762327878
4.0600000000000005,16.2,-13.872266857633763,43.9935965301618,-5.800000000000001,2.2,5.4,13.73376291001019,12.8
4.07,15.600000000000001,-14.200000000000001,48.6,-4.963977695584667,3.8000000000000003,3.163994493395243,12.8,13.4
4.08,15.0,-14.190478618650028,51.0,-2.6,6.0,5.4,11.124868565706345,11.600000000000001
4.09,15.789108019415348,-15.359829650698812,55.400000000000006,-4.045887314758248,6.25224682497158,5.6000000000000005,12.8,10.4
4.1,12.8,-15.8,55.800000000000004,-4.4,4.2,5.800000000000001,10.8,10.200000000000001
4.11,13.200000000000001,-15.24868642970623,60.2,-1.6,10.4,6.2,12.4,9.8
4.12,10.600000000000001,-15.0,61.6,-1.4000000000000001,8.8,4.0,10.017036455581103,8.728257336664086
4.13,9.0,-13.600000000000001,61.82716880659814,-0.6000000000000001,12.200000000000001,5.756579369284712,9.200000000000001,6.4
4.14,9.600000000000001,-13.021134249949428,62.800000000000004,0.0,12.8,6.800000000000001,8.8,6.6000000000000005
4.15,7.4,-13.200000000000001,66.5607022093253,-0.6000000000000001,16.0,6.4,8.8,4.6000000000000005
4.16,5.2,-13.600000000000001,64.4,2.0,16.0,6.861996621569806,7.2,4.0
4.17,5.2,-15.477341403723655,66.0,2.2,15.600000000000001,5.0,6.572969812255184,3.6
4.18,3.4000000000000004,-14.545676471084448,66.0,3.0184149385399044,16.6,4.0,7.4,0.9713946078234179
4.19,0.6000000000000001,-13.8,65.2,3.8000000000000003,19.8,1.8,5.2,2.0
4.2,2.4000000000000004,-14.355205836010933,65.2,5.0,18.0,2.8000000000000003,6.186870033108146,0.0
4.21,1.6,-12.8,62.400000000000006,6.0,20.6,3.4000000000000004,5.784913694185334,-1.1807035715849616
4.22,1.2000000000000002,-12.4,64.0,6.6000000000000005,21.374228350937102,3.2,5.0,0.05456910976492073
4.23,-1.0,-12.269879355060114,59.400000000000006,8.6,21.934341228497587,2.4000000000000004,4.0,-2.0
4.24,-2.6,-11.4,58.24030236666272,9.0,23.6,3.2,1.3338592366415303,-2.2
4.25,-2.3909136836929847,-13.0,54.6,9.0,24.465805147552558,2.6,1.4000000000000001,-3.6
4.26,-3.1869295064403715,-10.8,54.400000000000006,8.791607437026277,25.400000000000002,2.0,0.6000000000000001,-4.800000000000001
4.2700000000000005,-3.142992590592165,-12.0,52.2,11.200000000000001,26.0,2.4235900961022403,1.0,-4.800000000000001
4.28,-5.6000000000000005,-11.8,49.2,11.200000000000001,26.981974998345287,0.6096602025411321,0.8,-7.0
4.29,-6.430663129723368,-9.821621182508736,45.0,12.0,27.200000000000003,1.8010638786685929,-0.6000000000000001,-6.6000000000000005
4.3,-7.6000000000000005,-8.6,39.800000000000004,11.745384827194096,27.17574200177844,-1.0,0.32057062922873514,-5.4
4.3100000000000005,-6.748532597701118,-8.8,36.4,14.205097137497148,28.400000000000002,-0.6000000000000001,1.2000000000000002,-9.36314745252383
4.32,-9.4,-8.8,32.0,17.2,28.0,-0.6000000000000001,-0.33625228114171773,-7.6000000000000005
4.33,-7.589450600209273,-8.0,26.8,14.965043054794627,28.400000000000002,-3.4000000000000004,-0.2,-7.6000000000000005
4.34,-8.200000000000001,-7.6000000000000005,23.400000000000002,16.93539905986521,29.152703939020153,-2.375981915593366,1.7548477697445994,-11.4
4.3500000000000005,-8.4,-8.200000000000001,20.200000000000003,18.400000000000002,29.8,-1.8,-0.4,-11.0
4.36,-9.200000000000001,-7.800000000000001,13.8,17.400000000000002,30.263587611396538,-3.6,1.0,-13.605942915485526
4.37,-7.800000000000001,-6.0,7.744498164944918,16.400000000000002,31.200000000000003,-5.4,1.8,-14.334524358863337
4.38,-8.6,-5.4,4.0,20.200000000000003,30.0,-5.2,-0.6000000000000001,-13.600000000000001
4.39,-10.200000000000001,-4.800000000000001,1.4000000000000001,20.400000000000002,30.6,-6.2,-0.6000000000000001,-14.200000000000001
4.4,-10.231915272045258,-4.2,-1.2000000000000002,0.6000000000000001,30.6,-4.4,0.4,-15.200000000000001
4.41,-10.4,-4.4,3.1833200968457582,2.2,29.8,-5.2,0.6000000000000001,-15.8
4.42,-8.8,-2.9271541417840807,6.4,5.2,30.400000000000002,-7.6000000000000005,-0.0,-15.4
4.43,-10.232779832959029,-3.2,9.8,5.800000000000001,31.200000000000003,-8.200000000000001,2.6,-13.831565653596197
4.44,-8.022217997263084,-0.6000000000000001,12.200000000000001,10.0,29.954800853390054,-7.800000000000001,1.1881726386982863,-13.8
4.45,-7.4,-1.8,14.4,10.4,29.8,-7.6000000000000005,-0.2,-14.0
4.46,-9.200000000000001,1.0,15.424961297355347,12.4,28.6,-9.0,-0.7244918725326275,-15.0
4.47,-8.200000000000001,-0.6172756710273638,15.600000000000001,13.4,30.821867658880223,-8.4,0.6000000000000001,-15.8
4.48,-7.4,-0.6000000000000001,17.8,15.4,27.6609224018573,-9.0,1.0,-13.4
4.49,-6.0,-0.7958066117241575,14.8,15.4,26.0,-9.200000000000001,2.452282013117385,-12.959362654363973
4.51,-4.6000000000000005,-0.8231611422383432,16.6,18.2,28.0,-11.759219912515661,0.6000000000000001,-15.204158556520374
4.5200000000000005,-7.380369081180804,0.2,15.452539041156832,21.200000000000003,26.400000000000002,-11.0,1.2000000000000002,-14.600000000000001
4.53,-5.2,0.8,14.8,19.200000000000003,25.400000000000002,-10.200000000000001,5.2,-15.136218279252358
4.54,-4.4,2.4000000000000004,9.24664497138641,17.400000000000002,24.400000000000002,-12.4,11.200000000000001,-12.4
4.55,-4.843070122982409,2.0,6.800000000000001,17.0,26.0,-12.991298447066958,16.6,-10.0
4.5600000000000005,-3.0,3.0,4.4,16.2,23.6,-13.0,18.337268936842033,-10.4
4.57,-1.2000000000000002,4.415381022100522,1.2000000000000002,16.0,22.8,-13.4,24.6,-8.152410748535399
4.58,-0.7327466301324372,3.476505100101892,17.2,14.4,21.6,-13.0,27.8,-10.0
4.59,-1.2000000000000002,6.0,16.2,15.994713327767265,20.6,-13.929874333575583,31.601363045058015,-10.200000000000001
4.6000000000000005,4.2,3.0796004005569917,14.8,13.8,20.8,-15.8,38.800000000000004,-6.6000000000000005
4.61,2.8000000000000003,4.2,14.4,11.41441736833497,18.0,-12.723706532695939,41.800000000000004,-7.0
4.62,3.6,4.0,14.8,13.600000000000001,15.725586178336515,-13.8,43.800000000000004,-7.4
4.63,3.6,5.6000000000000005,12.0,11.200000000000001,17.0,-14.200000000000001,47.6,-3.8000000000000003
4.64,6.011986013468464,2.6,12.4,11.0,15.600000000000001,-14.600000000000001,50.6,-5.4
4.65,6.800000000000001,3.6,12.600000000000001,10.0,14.05260667284803,-14.920745229342588,52.6,-5.2
4.66,6.267202524319361,5.043954396481791,10.4,9.200000000000001,13.185695907470365,-15.600000000000001,55.800000000000004,-2.6
4.67,8.200000000000001,6.800000000000001,7.4,7.6000000000000005,11.200000000000001,-16.572897422385818,59.400000000000006,-3.6
4.68,11.200000000000001,5.4,11.8,7.6000000000000005,10.4,-13.130780725319061,60.0,-0.6000000000000001
4.69,13.4,3.7846897756832707,9.600000000000001,6.2,9.0,-14.8,62.6,-2.0
4.7,13.0,3.8000000000000003,7.800000000000001,5.9275050256609845,7.4,-16.400000000000002,63.036812644239205,0.4
4.71,15.0,6.599109152132638,9.4,4.58433483990576,8.0,-15.8,63.400000000000006,1.2000000000000002
4.72,14.8,4.1770770124979695,7.6000000000000005,3.6,4.4,-14.200000000000001,66.4,2.0
4.73,16.0,3.8000000000000003,6.2,1.5612259071738697,7.025275932042434,-14.200000000000001,63.400000000000006,1.2000000000000002
4.74,18.2,6.0,7.0354696958892315,2.4000000000000004,4.379584730116089,-15.015283248750727,67.2,3.0
4.75,20.0,5.4,6.0,1.7249040945131573,0.6000000000000001,-15.200000000000001,66.0,5.4
4.76,20.6,5.477691940784696,4.800000000000001,2.6,1.2000000000000002,-14.342465217400418,64.60000000000001,4.664235145809136
4.7700000000000005,19.200000000000003,2.8000000000000003,4.0,0.4,0.2,-15.4,62.800000000000004,4.6000000000000005
4.78,21.200000000000003,2.0332416489320644,3.2,-1.6,-0.2,-13.600000000000001,61.6,6.0
4.79,22.6,3.4000000000000004,4.4,-2.8598939920621596,-2.568717398984401,-13.334532112201652,60.43174284559988,6.0
4.8,23.0,3.2,1.7774554213658227,-2.2,-2.4000000000000004,-11.0,58.400000000000006,6.0
4.8100000000000005,24.400000000000002,2.8000000000000003,1.5395686906069959,-4.2,-3.4000000000000004,-12.535337524426838,54.800000000000004,8.8
4.82,25.727424697372665,3.4000000000000004,2.0,-4.85775453458906,-5.0,-11.34706459473466,53.24173469638472,9.8
4.83,26.6,-0.2,2.6,-5.800000000000001,-5.800000000000001,-9.614944134137401,50.6,11.200000000000001
4.84,28.0,2.0,0.7546934748308786,-6.2,-4.800000000000001,-12.054574802883083,46.800000000000004,11.8
4.8500000000000005,26.8,-0.4,1.0,-5.850740120301126,-8.0,-11.0,46.0,12.8
4.86,26.200000000000003,1.0,0.6000000000000001,-9.4,-6.6000000000000005,-10.4,39.800000000000004,13.0
4.87,28.6,-0.8,1.4000000000000001,-7.0,-6.839312813670769,-11.0,34.4,16.0
4.88,30.6,-1.8,2.458373410332238,-9.200000000000001,-8.276491113210337,-9.0,31.200000000000003,13.8
4.89,28.6,-2.0,0.0,-10.600000000000001,-8.328353997633927,-7.2,28.6,15.0
4.9,30.174817819273837,-3.4081709687306385,0.4,-9.8,-7.6000000000000005,-6.800000000000001,22.8,17.8
4.91,30.32364922571002,-2.6780615567824637,0.6000000000000001,-11.8,-9.8,-6.0,18.0,16.554279655830733
4.92,30.200000000000003,-4.0,1.0,-13.4,-10.0,-7.2,16.0,17.8
4.93,30.200000000000003,-3.0,0.6000000000000001,-14.551459588569934,-10.0,-7.2,10.0,19.0
4.94,29.400000000000002,-3.6,-0.2,-13.200000000000001,-8.4,-3.2,4.6000000000000005,20.626904069138593
4.95,28.0,-3.2,0.4,-14.0,-8.4,-4.6000000000000005,-2.4068072552179145,0.4
4.96,29.200000000000003,-5.2,2.8000000000000003,-15.200000000000001,-11.077381157753587,-6.026566982984889,4.2,1.2000000000000002
4.97,29.8,-5.6000000000000005,0.8,-13.4,-8.6,-1.2000000000000002,6.6000000000000005,3.6
4.98,31.0,-5.2,-1.4000000000000001,-14.8,-8.6,-3.2,10.600000000000001,6.4
